LDA1,LDA2,Target
-1.1571680739412447,0.06806301014810645,1.0
-0.13995935926772402,0.3080947459082618,1.0
-1.3553112085481782,-0.31360112785656014,1.0
0.3850286726200737,1.439595712228342,1.0
-0.6413789235335036,0.035249028628785234,1.0
-1.015037753236289,1.2415402623289857,1.0
-0.8491924663720951,0.7757480371892017,1.0
-0.7482761534417809,0.9039783038416294,1.0
-0.6830887069450013,-0.546366003967525,1.0
-0.0869287475623024,-1.0801603425858528,1.0
-0.5850269244724521,-0.9262617301351371,1.0
-1.129942958291455,1.678595853378563,1.0
-0.4829376724083767,0.47600663144306704,1.0
0.7556618568300362,-1.3057613995402804,1.0
-0.8558021314261414,0.5432306624386585,1.0
5.187527473104309,1.9393562574673644,3.0
-1.1624422016107876,1.6224576056926925,1.0
4.166928659281026,2.2565546569024377,3.0
1.165156398457306,-1.5571826006540634,2.0
-0.9984607038729753,0.9012536626479702,1.0
-0.5229582604213325,-1.2878004712209632,1.0
-1.1692801318349058,1.0406912767303114,1.0
0.35408767805133434,-1.1874848951947479,1.0
-1.0797414289901301,0.22460462647589668,1.0
4.136112622485505,-1.9412006275735405,3.0
0.4158529158899661,-1.3847453029270649,2.0
-0.9758079416943332,-0.4904888984818527,1.0
-0.8026422990919263,0.5711080520643357,1.0
0.2011600825308948,-1.0491107572652185,2.0
-1.0163408448305038,-0.27867150341305447,1.0
-1.9808959340770285,-0.11149705595164217,1.0
-0.9329268201760789,0.17581375659807444,1.0
-1.007444074379645,0.4391888690110501,1.0
-1.312041365167173,-0.03497874963972958,1.0
-0.8399151047939877,0.03448816789298956,1.0
-0.9187669873336347,0.40634185717101706,1.0
0.7569467974330308,-1.0823254642236833,1.0
-0.04556587858675379,-0.27784034638966937,1.0
1.1958103903449708,-2.0866242758843785,2.0
0.6110436369715027,-1.3795383337985814,1.0
-0.4696762046655711,0.3027520691077811,1.0
-0.7366434606875367,0.2832385554486158,1.0
-1.432420518180562,0.32117642068852326,1.0
0.1047926971351657,-1.2500418181996769,1.0
0.9815903758259077,2.4633516506399395,1.0
0.7539072395341192,0.9065568226439238,1.0
4.394698539526017,0.35890270869428476,2.0
-0.5938031295183757,-0.19934155477503046,1.0
-0.8809841046161954,-0.32978518778757454,1.0
-0.20925698477886026,-0.9120520097067117,2.0
-0.35783654804857323,-0.3785398072105069,1.0
-0.8568058043946405,0.8167348298865753,1.0
-1.5582970097313318,-0.5021802360026932,1.0
-0.8623912934424299,0.22567142140704916,1.0
-1.0907811480422493,0.6883276070375316,1.0
-1.4210672752392597,0.8613910282458168,1.0
-1.1510684660055985,0.20122671568933592,1.0
-1.067049620799632,0.5700354023034688,1.0
0.24627675873440108,-0.6489811597709764,1.0
-0.7618227411357676,0.1726848706058467,1.0
-0.3730494964329938,-1.4494849465468893,2.0
-1.744383075670778,0.9395802773923765,1.0
-0.10664402757903091,-1.0378833790787656,1.0
-0.8118502261590488,0.2517130546302083,1.0
2.9992195290557504,1.3005485233926948,3.0
0.6503760418860003,-0.5414360333632021,1.0
-1.2929355789772152,0.8005790238901397,1.0
2.1036247292234704,-1.7179572966944168,2.0
0.9223823553405607,-1.8384848635901305,1.0
0.2976478348541548,0.7478015331792685,1.0
-1.2376765044295868,-0.04999296686453475,1.0
1.394133449751795,-1.0043084035054322,2.0
0.31848267771238437,-1.2680228460816387,1.0
-0.7408732658581931,-0.342075600637531,1.0
6.028851552465822,1.8932210183881066,3.0
-0.09308490283141874,-0.8582140960320153,1.0
4.855313992919554,2.9308797534983366,3.0
-0.6684616273966374,-0.18415164816449242,1.0
2.509225556691909,-2.3790437016979307,2.0
6.672026807277474,2.43357077037002,3.0
-0.6785300653751538,0.1906654354641007,1.0
-0.8389839842416023,0.4109480766609571,1.0
0.640430085646901,-1.024283390034601,1.0
-0.7455937091049073,0.9070774033436192,1.0
-0.28010630796190433,-0.9448307253579052,1.0
0.6067559015991162,-1.4759411235019542,1.0
0.46423217242386483,2.318445773500417,1.0
-1.3678107724887554,0.42302520367649193,1.0
-0.4870586481237207,-1.532298911725487,1.0
-0.23971573517704414,-1.0867607246582265,2.0
-1.7197854734513063,1.222771664861599,1.0
2.7150188985072328,-2.2694530543633453,2.0
-1.2637294524588385,-0.4552030772721205,1.0
-0.6991750637049268,0.017148990747473232,1.0
-1.437473757570465,1.3086484668222633,1.0
-1.6351335721006635,2.075530732399317,1.0
0.6793053972008498,-1.0169090125540086,2.0
-1.0318442878202914,-0.29320677976848997,1.0
-0.8842180069544088,0.15773417299909,1.0
-0.7348817650523783,0.1726836183707738,1.0
3.7383137176215415,-2.5222365654707914,3.0
-0.8689786649159645,-0.5912170077221102,1.0
3.501641093270669,-1.8321844393078621,3.0
0.7944938434936234,-0.4856840470736506,3.0
-0.3659841842029935,0.9034753225726548,1.0
-1.0485788516912764,0.15828896375349522,1.0
-1.0532539512535855,-0.778804984767787,1.0
6.2040958202505125,3.050102531893229,3.0
2.536916053625133,2.8063581092026277,3.0
-0.13232838551942117,0.45534882738886884,1.0
0.2770905171437388,-0.1467352223540458,1.0
-1.077978236633961,-0.7831739474389376,1.0
-0.33953545068293356,-0.2369294367656861,1.0
-0.6809057292234508,-0.5851105269012578,1.0
0.6959766735290771,-1.4586779677777921,2.0
1.2692058401504172,2.280749116156859,1.0
-0.7937892539997875,0.6026354294467388,1.0
-1.3341719564282308,0.26475790007537986,1.0
-1.443205020998047,1.58219485082858,1.0
-1.3807731168674922,0.8430702666888704,1.0
-0.8074215135140956,1.0001098759371496,1.0
-0.5083883245906462,0.2501521105731183,1.0
-0.7482761534417809,0.9039783038416294,1.0
-1.264891483406673,0.6096728419384599,1.0
1.1669027529057963,-1.0808039326678356,3.0
1.070167876650995,1.1600549100132893,1.0
-0.059794555141036626,-1.2377425202923633,2.0
-0.38904880853509494,-0.056036529787340056,1.0
1.160213484381259,-1.4370753855783485,2.0
0.04823446095344308,-1.496776442391185,1.0
-0.5455666918081057,0.4026863400759525,1.0
0.24230812980338345,0.32517410531367064,1.0
-1.3586601873976385,0.644607047895635,1.0
-0.8644821115684264,0.6973472463817343,1.0
0.4515074955054518,-1.6108521436487733,1.0
-1.5742755591499198,0.4620179454128152,1.0
-0.2645092456256544,0.32765966339313846,1.0
0.023520910674097117,-0.9363249007737396,1.0
0.9925809146680176,-1.7274328825462333,2.0
-1.981185506608068,0.3997876423858171,1.0
-0.9208057320772165,1.5461982341326461,1.0
-0.32398235702115386,-1.5069275126202792,2.0
-0.42692411325317015,0.5421150872523572,1.0
0.2293376203910155,0.8195350765251863,1.0
0.713929938465861,-1.5281914151506335,1.0
-1.6304939112045882,1.7082028322411693,1.0
-1.1156268084367529,0.2959110756165988,1.0
-0.6699133836985935,0.40567545590155435,1.0
-1.0898177157329512,1.6634050576275925,1.0
-0.2486313761991179,-0.3666167264053618,1.0
1.050437396711931,-2.2144131794935755,1.0
0.3793255159204745,-0.3275915047568738,1.0
3.0713679456221747,-1.752768168949824,3.0
0.1388946520977989,-0.8678692893570208,1.0
1.2805312420326749,-1.5027394279133688,2.0
0.817666682558198,0.7599359938774576,3.0
1.9581414099641907,0.5024124196716363,1.0
-2.212168663130373,2.0691664469075315,1.0
6.257027132971452,3.2973235732768695,3.0
-0.4243308834615638,0.3744205838370508,1.0
-2.3045756453343134,1.787423438575675,1.0
-1.424963619950708,-0.7168777441250711,1.0
-0.1261768129780323,-0.08397372484903604,1.0
-1.1000948740659797,0.7895867772490879,1.0
-1.269329238464154,-0.21637872303849726,1.0
-1.199638546840719,1.0295979970314069,1.0
-0.7987329851259142,0.1662385165390446,1.0
0.33063822976572615,-0.8586225257840552,1.0
-1.0609547283450214,0.3842839628372532,1.0
-0.9179455736273711,0.960775014531982,1.0
-1.5586327523711159,1.7018616917051475,1.0
2.09685804254579,-2.0983324686915203,2.0
-0.1999239250504804,-0.659388556521904,1.0
-2.056769656628764,-1.285678658958039,1.0
-1.1836167528205934,-1.5767138779755376,1.0
-0.9798750703960807,1.6281483298662192,1.0
-1.7159389709958468,0.32185003950288205,1.0
-0.40719923194968477,-0.3932099036768936,1.0
1.8031087259297707,-2.3165368927330983,2.0
-0.5478232481140424,-0.2955719407638832,1.0
-0.5094569669527429,-0.3109639616162481,1.0
0.44159560580614887,1.0058333942897257,1.0
-1.4205230243010707,-0.17896561046243198,1.0
2.9315136049995854,-1.7584725682308262,2.0
2.476724035538908,-2.0340624242583876,2.0
1.255311397521974,-1.0535299701357934,1.0
-0.3743318166784763,-0.003842522428611189,1.0
-0.5426929807611613,0.9353327050082265,1.0
-0.8849527086388732,0.3126030270003005,1.0
-0.4377014998018245,-0.25904390346757106,1.0
-1.1813907673125725,1.0400152790690964,1.0
0.2595865982053468,-1.2256006533859334,1.0
0.8548245710282896,-1.4012433798339936,2.0
-1.8228476675235616,1.0511828199004025,1.0
-1.1917229767694315,-0.9325381742099529,1.0
1.6111329948990694,-2.0728523343192817,1.0
-0.5937587486652667,-0.8104018428254102,1.0
-0.18129844499123837,-1.0399193466709988,2.0
4.858531199887179,2.658785322342873,3.0
-0.663203153113221,0.26323437354596424,1.0
-1.815344487231275,2.0390308962059702,1.0
-0.21410291054810238,-0.330299144428601,1.0
0.6699801491018379,1.156113123805321,1.0
-1.6808955220712043,1.42745014804789,1.0
-0.5864823300121405,0.8067528473043616,1.0
-0.3323342614292427,1.036809952092335,1.0
1.6701649344608227,-1.5792821919032989,2.0
-2.1954880564709818,0.27831737816134977,1.0
8.77248124193786,3.0089554223238717,3.0
-0.6869398276351788,-0.08007002825865633,1.0
-0.2592131081973815,0.3230708564817042,1.0
-0.3068780565698488,-0.8209501398363986,1.0
-1.563553791985479,0.7390627461347894,1.0
-0.25339743475107823,-0.04122451308619257,1.0
0.1580005744349445,-0.8771029662398732,1.0
-1.492128110270069,-0.37035572353392054,1.0
2.2821444527609573,0.8938934377384347,1.0
0.6519880923059205,-1.88499233842369,2.0
-1.0308791745563821,1.0567501143486182,1.0
-0.3806127744954918,0.9759014691759125,1.0
-0.6884533390582322,0.022226140106268943,1.0
-1.1090012513756726,0.7654085273244479,1.0
-1.8066190902183332,-0.1003718508964829,1.0
1.2931920056817636,-1.8627201406615186,2.0
-0.37754718958877437,-0.5969219617019106,1.0
-0.4779508391053823,-0.5055480088821039,1.0
-0.9595992087918743,1.0338722340663156,1.0
-0.7359684228055267,0.18841934069184085,1.0
2.6998116972219655,1.3697688346745789,1.0
2.0729873322161447,-2.2349333435232706,2.0
0.34216919504060334,-0.19009411688964453,1.0
-1.3528911843769038,2.8437110520683477,1.0
-1.3973530654047677,0.6126991153241907,1.0
-1.489521716605978,0.8333475830255359,1.0
-0.9859411831165479,-0.4335346465521636,1.0
-0.5753098856807144,0.16863190858504662,1.0
0.7665665611356783,-1.58319495010918,2.0
-1.0273778357843066,0.17997767371110696,1.0
-1.266073638334603,0.40265502967103173,1.0
2.367648086762408,-1.9784975825038302,2.0
-1.8119209781333314,1.0108467584592677,1.0
0.739593428624709,-1.922200331630373,1.0
-0.908047321587673,-1.138601787112071,1.0
2.191691589216428,-1.6663459941513517,2.0
-0.07646133178771392,-0.2213971550598297,2.0
1.838487532309852,-1.9798295994144999,2.0
-0.8054892094415699,-0.787417811980319,1.0
-0.1996046520479303,-0.639342240295688,1.0
-2.8318859972760264,0.27021857145119293,1.0
3.701669511177178,-1.5506700353520766,3.0
-0.6372551268258289,0.8870768773838154,1.0
-0.6469432876493985,0.39571643928570444,1.0
-1.230641867103503,0.8388476938454729,1.0
1.1336518782851328,-1.4849747930184263,2.0
-1.6307438517392292,1.643968217658955,1.0
1.3705907091295506,-1.636693176416088,2.0
-0.8698004627852364,0.791759699242535,1.0
0.5382563770939992,-1.65114764008729,1.0
-1.43521800430887,1.0358517355528605,1.0
2.0377357576043176,-1.38823316864084,2.0
-1.1226996122942412,-0.46283390065657065,1.0
0.6080365716423091,0.3630488487698391,1.0
-1.4930358770263747,0.8874855448241786,1.0
-1.309255927053922,0.008127556313529627,1.0
-0.2919523760230102,0.7489531851110834,1.0
-0.9068077300049847,0.6368788998139874,1.0
-0.3474597512069315,-0.9761074026498731,1.0
1.8490812771517542,-1.5320982014672262,2.0
0.6724637875920817,1.089847733385028,1.0
-0.3683661912302333,-0.471147979384151,1.0
-1.0633049083003174,0.09053192935269994,1.0
-1.8520392587672383,-0.2693829698193205,1.0
0.19069416165682973,0.5290545101471306,1.0
-0.8572060186731887,0.5692946931726692,1.0
-0.48935245641188146,-0.3991677701028302,1.0
0.21093230236135768,-0.5258896533777166,1.0
-0.7340194560190345,0.9068799060825451,1.0
-1.3537894534095463,-0.07763588865996354,1.0
-0.14066366991952095,0.5621653225184392,1.0
1.5503346429965466,-1.5231589125569276,2.0
1.1516091529083212,-1.3066014483699144,2.0
-1.3144901706212375,0.7104790244078485,1.0
-1.277316851199648,1.357403570008079,1.0
-1.4915793953298073,-0.1199033335271063,1.0
-0.4775133747168867,0.45102735566421914,1.0
2.254537649580895,-0.7600127102428083,1.0
-1.329385047478597,-1.3247558210802919,1.0
0.506198502400484,-0.9042396491394419,1.0
0.16725660792197727,1.2048138988309591,1.0
-1.7554888298099,1.5451145264546553,1.0
3.357118240409854,-2.29364331338048,3.0
0.4999120077364948,-1.8516722619130896,1.0
-0.36722388090812413,-0.09898978186252003,1.0
-0.3208355351304558,0.011253026007700173,1.0
-1.4184603517585932,0.9190014138032152,1.0
-1.496204845742855,2.7413268956589216,1.0
-0.8054045367267266,0.1787115028066036,1.0
0.36939202939519034,1.4465709115719976,1.0
-1.0659684406657195,0.9640807513501846,1.0
0.16997609086084875,-1.0441209417563622,1.0
-0.6282234040651082,0.1683266960934527,1.0
4.3935398436283,2.9349142559572283,3.0
0.012846434258187489,-1.2663446381384662,1.0
0.33826657466387433,-1.049559099157483,1.0
-1.016198917532697,-0.3996806454594181,1.0
-0.6714287744954965,0.6630093139018044,1.0
4.875027231185365,2.3089613985439303,3.0
-1.2674248900876968,0.7093371396191686,1.0
0.025363746235786938,-1.0154449776770587,2.0
1.1777373588537459,-1.552401433330397,2.0
-1.4758680189649058,0.754738440644466,1.0
-1.4170008849720739,-0.3149032126199472,1.0
-1.3949775935265296,0.061561027530332296,1.0
-1.3570035744061486,0.5821868042442604,1.0
-1.0358490559511622,0.5781367903276807,1.0
-1.282041331548165,-0.47341745919516354,1.0
-0.9504335045038507,-0.07373603858230143,1.0
-1.8831666690142714,1.401222367807223,1.0
3.353675980006704,2.398572939311685,3.0
-0.5426790517145574,-1.6291186074964243,1.0
0.6770296747872828,-1.806626668600045,2.0
-0.7205823665926638,-1.1369008763912556,1.0
-0.7276718945811469,0.057662749313501876,1.0
0.07213314568201917,-0.022744940099452216,1.0
0.3270726047106911,-1.4601741288047503,2.0
3.0840241536393096,-2.231874618876099,3.0
-0.02539263986850382,-0.21856129080026,1.0
-1.0630142618373097,0.23773138342531433,1.0
-0.5922134841696806,-0.17523310249532098,1.0
0.7732731264253452,-1.8763187428198242,2.0
-0.9676355612413077,0.03436964912621571,1.0
1.5102137723719868,-1.705319485851379,2.0
-1.0388813730175794,1.790204742646731,1.0
2.3321056477750766,-1.6056543101782794,2.0
-0.49576301537027,-0.13586893816490242,1.0
-1.2001026914702229,0.025787741034861422,1.0
7.629864836075718,3.390405055600933,3.0
-1.1521052576429058,0.14136755338211804,1.0
-1.2340229777962113,0.7254689201090161,1.0
-0.6293164319138331,0.3352897767586538,1.0
3.440624575083029,-1.5388834644535907,3.0
-0.9436549481454442,0.03804944923598025,1.0
2.7939002153840793,-1.8955885208514454,2.0
-1.256401448446984,0.9891588873549748,1.0
-1.2290550348982614,0.7341702781194187,1.0
-0.1613924419846628,-0.43138228630393227,1.0
0.5678813777590815,-1.0123537262146312,1.0
-0.4307441411986468,-0.2284297110299381,1.0
-0.8166554199483274,-0.597823269509422,1.0
-0.8921793986227916,-1.0203138697916956,1.0
-0.8315791610818914,-0.6959056491842304,1.0
0.00657743100612386,-1.8494772466515301,2.0
0.02538423939482992,-1.1923164206770842,1.0
-1.094964333015903,0.5839194498748017,1.0
-0.9411106080492746,0.20870736794894995,1.0
1.3014547696814776,-0.990117341955457,1.0
0.15112825736831353,-1.0006126920499958,1.0
0.1071589917595619,1.9726542107035656,1.0
-1.2437211146039233,2.5119603503300727,1.0
-1.281796337412529,0.7130973042110021,1.0
-0.6040141269231585,-0.11726306576012369,1.0
4.6581611905198095,2.8738668482428857,3.0
0.5520538779840773,-1.1675545124297209,2.0
0.6365824584671281,-0.6892304899534049,1.0
-1.3527463166707432,0.12857371009728796,1.0
-1.124082170377755,0.01938265111206766,1.0
-1.8331832426203032,1.3367254617568622,1.0
-1.5671661374703079,-0.08389134898927542,1.0
4.175027400875136,-1.7662621300117896,3.0
-0.6875135343521389,0.5228645814816074,1.0
-0.4433603194867653,0.7857444619839086,1.0
-0.8211467201771008,0.8520018302881627,1.0
-1.0049282462002906,0.3361310070910688,1.0
1.8879649518363184,-0.34789616371134113,1.0
0.2099338785998035,-0.7672291702617036,1.0
-1.1326564825446745,0.6686451990804575,1.0
-0.869680528380902,0.2915189028034047,1.0
-0.5553648063897251,1.2431951315120453,1.0
-0.6532180482963486,0.14639912581724585,1.0
1.8106772532662991,-2.175179339233269,2.0
-1.3134697615453643,1.5464750659923894,1.0
0.011769801956911796,0.3227016334429587,1.0
2.286249350219575,-1.7844068870652647,2.0
0.5430679374316207,-1.1554804727723988,2.0
-0.4092657836805239,-0.7329569223113753,1.0
-0.8890054984909626,-0.10195371680458026,1.0
-0.4537897233991292,-0.16956237422299042,1.0
0.19334055804100603,-1.7405138680125072,2.0
-1.293003075330017,0.726317215498635,1.0
-0.04740477300256507,-1.1726480960156962,1.0
0.12649194304576072,-1.204804623797867,2.0
-1.1267213379970094,-0.32519295369054335,1.0
1.1270631402498117,-1.2679896924545198,2.0
-0.26456641639408507,-0.6068047553633147,1.0
-0.7250230280836325,0.5742983480726538,1.0
0.19554654680063724,0.18952061428072886,1.0
2.613932443336568,-1.6889048671585214,1.0
-1.4626669291259844,0.6814841804999228,1.0
-0.9434162847872012,-0.19035709533337383,1.0
0.07641063527668607,-1.5347107303207095,2.0
-1.0375084784582391,0.4092768742766103,1.0
-1.483666216529133,-0.3678215427284099,1.0
2.342225633031295,-1.4656016307904143,3.0
-0.583931881589751,-0.3449744624866911,1.0
1.675069625861694,-1.7791084352371547,2.0
-0.9823073115012477,0.664955866620713,1.0
-0.7205546608035602,-1.4017131279794255,1.0
-1.8928355609763425,-1.4022254097655222,2.0
2.0958083451062244,-1.7793923890244796,2.0
2.728081219135949,1.8339759671571318,3.0
-0.5532175122606708,0.29962643036698255,1.0
-0.16027680713198444,-1.1261445877559335,1.0
-0.5922159760546202,1.5285862476541043,1.0
-0.4452249657451725,0.425031590050864,1.0
-0.2550015138219277,0.46361704761592354,1.0
0.009145934827620772,-1.4781550755104562,2.0
-0.13698205396577334,-0.9462944752164942,1.0
-1.3943228585818122,1.0294713030642888,1.0
-0.9781484014195165,0.6591113903733333,1.0
-0.9380018061632555,0.9026161778823635,1.0
2.6082506649427284,-1.323250374075154,3.0
2.5983690456065487,-1.4760449065326837,2.0
8.395188069998486,3.6759918329157433,3.0
1.2611796309535162,0.6701751525211073,1.0
2.010186946814717,-2.3262920351564618,2.0
-1.2026115937383244,0.11797292913720783,1.0
4.748219939227004,2.829702329778439,3.0
-0.6618071005781397,-0.3306449587245235,1.0
0.7398489736047846,1.9964505451924912,1.0
-1.0441303742030543,-1.102642738255865,1.0
0.5459293676616013,-1.5553066619584475,1.0
-0.9675265106674076,-0.4967397269002918,1.0
-0.7007671428054567,-0.2921237411380534,1.0
-1.2884760186287703,0.5917068236304626,1.0
-1.4584098287050151,0.35732327348997484,1.0
1.6119888410638503,-1.60334851469124,2.0
-1.5282159334103225,1.1251829424336521,1.0
-1.0533178201431879,0.6819755559315729,1.0
-0.32868233725570417,0.2590563531520988,1.0
-0.8210838588404125,-0.28754733856455594,1.0
-1.1151973078687054,0.11586451514587759,1.0
-0.29568494077653285,0.35136725450010703,1.0
-0.44795998821402505,0.06051039836143181,1.0
-0.45381139146632177,-0.6413592174639478,1.0
-1.6671780190182581,1.079406368717988,1.0
-0.7237297779381278,1.0771790471045104,1.0
-1.0777019310492195,0.7222648571561914,1.0
-1.4223022841072086,0.5645239249784374,1.0
0.3202947766674423,-1.6582310391345623,2.0
1.7955494855435,-1.72295552131534,2.0
0.184754226692652,-1.1851089178259386,2.0
-2.57307470613311,0.23591784731223156,1.0
-0.3191373903646047,-0.5256658864599512,1.0
1.5189294102844815,-1.6631711129932356,2.0
-0.9154368462522462,0.5861466664605107,1.0
-0.6975089313006513,-0.07973576366031582,1.0
-0.13292141126340773,-0.07106468789998831,1.0
-1.0741378401312534,0.6610591877103374,1.0
-1.1123767432757443,0.8091565688151636,1.0
-0.9125246753001901,0.018544618858823747,1.0
-0.16945169940304416,0.5622646586400109,1.0
4.331033483311675,2.731325456864999,3.0
0.0699934917371896,0.46896292242299253,1.0
2.654368435844182,-1.2071349845872752,2.0
2.8010945398540796,-1.8870916040530314,2.0
2.891198627090964,-2.2283340193927756,2.0
1.069093604509801,-0.2421767767582755,2.0
6.5041179365822135,3.984012244006146,3.0
-1.1335424159600462,0.2252181228102026,1.0
6.03208049289038,1.67637774622732,3.0
-0.06621379761072121,0.38087686492758294,1.0
-0.3799317696396889,-0.5425946261504051,1.0
-0.237462537109437,0.25992547538487687,1.0
0.2673644842128772,0.42918812222295233,1.0
-0.8718449103037669,-0.09782786084883466,1.0
-1.7820109793181478,1.9061152946016722,1.0
-1.267783142345118,1.170438892208649,1.0
0.5553878409565226,-1.2449300556387133,1.0
-1.1485139632785424,0.8618468211019539,1.0
-1.3122489025890092,0.2582007501112429,1.0
3.069589511502257,-2.18621203488163,3.0
0.8294309969462256,-1.899555697575297,2.0
-0.5157000343060298,0.25355829169649363,1.0
2.412269533439439,-0.38710220820675834,2.0
-1.1075282186092792,0.9226056244974783,1.0
-0.5904457424606627,-0.15844492988154663,1.0
0.4189331784244256,0.9003303093610286,1.0
0.3844548741163818,-1.1682175197473783,1.0
-1.5459743906618768,1.5327621871014505,1.0
-0.43747418305123875,0.7955987114895912,1.0
-0.8336861199159322,0.5246400109127172,1.0
2.241622961560801,-1.9688119541816718,2.0
-1.7224937523399388,1.4566662671931567,1.0
-1.177477278619562,0.8773379610669819,1.0
-0.9756473731500339,1.7265282026501665,1.0
-1.9243190716329577,1.1102989493304194,1.0
-0.8129937294390274,0.9040224517418848,1.0
6.522528587495753,3.5873376888801234,3.0
-0.6128889558718635,-0.35409016218209377,1.0
-0.2125981032948074,-0.15845887281506577,1.0
-1.4399183370734492,0.3630670001058678,1.0
-0.6114056721425349,1.3868442291986636,1.0
-0.8572890686793351,-0.17303886643212624,1.0
-0.4146954923992174,0.8464847726648936,1.0
1.9175356347308221,0.8353236319489539,1.0
-1.1680287524694355,1.4267857480121215,1.0
-1.538741855023393,0.6973469263648522,1.0
0.2974645556311153,-0.7868423200906904,1.0
-2.0826322654075113,-0.6999618505024725,1.0
-1.2676042957371216,-0.44813660125804233,1.0
-0.6263903665325827,-0.5619999485764933,1.0
-1.2373356591134954,-1.1623544719754602,2.0
1.433551324040439,-2.1434096513043994,2.0
0.39155932174383834,-1.0658692108892212,1.0
-0.9894146698486352,0.9154277436926495,1.0
-0.3962384023941898,0.10680654449306747,1.0
2.179464623965896,-1.5898301787394618,2.0
0.39153433935587784,-1.4883107754762583,1.0
2.8798441843493525,-2.184367477792245,2.0
-0.1961002926138177,0.5973984350800786,1.0
-1.2657082045463839,0.33274591642052986,1.0
0.13979194552144103,-0.5559463890129173,2.0
-0.9743098512900719,0.46099033406130185,1.0
-1.2574483540058607,0.2701082956360357,1.0
-1.2518067477606585,0.6635571631178382,1.0
-0.9182746914948131,-1.4420723697609377,2.0
-0.849087572615238,0.3273540930949595,1.0
-0.47637956124235326,-0.3903953785190758,1.0
-1.2432149676944175,-0.039725478205251574,1.0
-0.5920691686338234,-0.7346456089018691,1.0
-1.042870802303057,1.176398204912539,1.0
-1.5084509012814604,-1.0811274752888282,1.0
-0.88965793304479,-0.5149844244147976,1.0
-0.7837792745931027,1.0116812564779851,1.0
-1.150326674779568,1.2318081271998482,1.0
-1.2310253099345998,-1.3169246135881982,1.0
-0.48981040259025466,-0.4807519327457719,1.0
-0.5589198995819797,-0.8901551638981793,1.0
-0.8768586234580796,0.5982647793861666,1.0
1.4819752670695474,1.1527338682601103,1.0
-0.6091897100798761,0.48784769941769,1.0
-1.292341565310207,0.3243909669460474,1.0
-0.23564901340514813,0.10424210509028975,1.0
-0.7480516827470769,-0.6947598285129816,1.0
2.478427519680465,-0.7846232486425649,1.0
0.11253109026571684,-1.3023531415562224,2.0
-1.3258006183629503,0.38030308827061887,1.0
-0.17106865059843157,0.7707644442569264,1.0
1.080809467155314,-1.1405477521059626,2.0
-0.3651426500057494,-1.0690095980587437,1.0
0.9821874135780861,-1.6158485452386635,2.0
-0.9277641351830699,-0.8828813848594483,1.0
-0.2118116498088063,0.6664137125882403,1.0
-0.6992691129632784,1.6680302105082148,1.0
0.739593428624709,-1.922200331630373,2.0
-0.3177135671856831,-0.22663281264663931,1.0
-0.3148321078224828,0.1542827952750272,1.0
-0.5561929878860274,-0.16102740473464,1.0
-0.8767445832675717,1.192784580291352,1.0
-1.2910147396946179,0.460221372595264,1.0
-0.40931941417786644,-1.9721901707415301,1.0
-0.1641607607992262,-0.7438671581240935,1.0
0.0932728887923443,-0.621593426227692,1.0
-1.0344218859293228,0.05404987029387562,1.0
